Rebalance_Date,ETF,Weight
2019-12-31,SPMD,0.0
2019-12-31,SPSM,0.054422
2019-12-31,FDL,0.0
2019-12-31,VNQ,0.0
2019-12-31,REET,0.0
2020-03-31,SCHG,0.4
2020-03-31,ILCG,0.053466
2020-03-31,VIG,0.0
2020-03-31,XLV,0.0
2020-03-31,USMV,0.0
2020-03-31,SPY,0.0
2020-03-31,IMCG,0.0
2020-03-31,DGRO,0.0
2020-03-31,SCHD,0.0
2020-03-31,DGRW,0.0
2020-03-31,IXJ,0.0
2020-03-31,VOT,0.0
2020-03-31,XLP,0.0
2020-03-31,VTHR,0.0
2020-03-31,PTLC,0.0
2020-03-31,VT,0.080509
2020-03-31,EQWL,0.0
2020-03-31,VYM,0.0
2020-03-31,QYLD,0.0
2020-03-31,VO,0.029624
2020-03-31,SPYV,0.0
2020-03-31,SCHF,0.0
2020-03-31,IWX,0.0
2020-03-31,SCHM,0.038822
2020-03-31,FNDF,0.0
2020-03-31,SPMD,0.171835
2020-03-31,VOE,0.095098
2020-03-31,SPSM,0.130646
2020-03-31,SPYD,0.0
2020-06-30,VUG,0.297649
2020-06-30,ILCG,0.055349
2020-06-30,IMCG,0.0
2020-06-30,SPY,0.0
2020-06-30,VOT,0.0
2020-06-30,VIG,0.0
2020-06-30,USMV,0.0
2020-06-30,SCHD,0.0
2020-06-30,XLV,0.0
2020-06-30,DGRO,0.0
2020-06-30,DGRW,0.0
2020-06-30,VTHR,0.0
2020-06-30,VO,0.0
2020-06-30,VT,0.0
2020-06-30,EQWL,0.0
2020-06-30,IXJ,0.0
2020-06-30,XLP,0.0
2020-06-30,SPYV,0.0
2020-06-30,QYLD,0.0
2020-06-30,SCHM,0.00073
2020-06-30,SCHF,0.0
2020-06-30,IWX,0.0
2020-06-30,PTLC,0.0
2020-06-30,SPMD,0.253251
2020-06-30,VOE,0.112691
2020-06-30,SPSM,0.271947
2020-06-30,FNDF,0.0
2020-06-30,SPYD,0.008383
2020-09-30,XLK,0.394303
2020-09-30,VUG,0.0
2020-09-30,ILCG,0.0
2020-09-30,IMCG,0.0
2020-09-30,SPY,0.0
2020-09-30,VIG,0.0
2020-09-30,VOT,0.0
2020-09-30,USMV,0.0
2020-09-30,SCHD,0.0
2020-09-30,DGRO,0.0
2020-09-30,XLV,0.0
2020-09-30,VO,0.0
2020-09-30,DGRW,0.0
2020-09-30,XLP,0.0
2020-09-30,VT,0.061888
2020-09-30,EQWL,0.0
2020-09-30,SPYV,0.0
2020-09-30,SCHF,0.0
2020-09-30,IXJ,0.0
2020-09-30,QYLD,0.0
2020-09-30,SCHM,0.014008
2020-09-30,PTLC,0.0
2020-09-30,IWX,0.0
2020-09-30,SPMD,0.155495
2020-09-30,VOE,0.114963
2020-09-30,SPSM,0.105682
2020-09-30,FNDF,0.089769
2020-09-30,SPYD,0.063892
2020-12-31,XLK,0.4
2020-12-31,VUG,0.0
2020-12-31,IMCG,0.0
2020-12-31,ILCG,0.0
2020-12-31,VOT,0.0
2020-12-31,VBK,0.0
2020-12-31,SCHX,0.0
2020-12-31,VIG,0.0
2020-12-31,VO,0.018972
2020-12-31,SCHD,0.0
2020-12-31,VTHR,0.0
2020-12-31,USMV,0.0
2020-12-31,XLV,0.0
2020-12-31,DGRO,0.0
2020-12-31,VT,0.103824
2020-12-31,VB,0.019616
2020-12-31,DGRW,0.0
2020-12-31,XLP,0.0
2020-12-31,SPYV,0.0
2020-12-31,SCHF,0.03467
2020-12-31,IXJ,0.0
2020-12-31,QYLD,0.0
2020-12-31,SPSM,0.203629
2020-12-31,IWX,0.0
2020-12-31,PTLC,0.0
2020-12-31,VOE,0.15246
2020-12-31,SPYD,0.066829
2021-03-31,VGT,0.4
2021-03-31,VUG,0.0
2021-03-31,IMCG,0.0
2021-03-31,SCHD,0.0
2021-03-31,SCHX,0.0
2021-03-31,ILCG,0.053209
2021-03-31,VOT,0.0
2021-03-31,FCOM,0.0
2021-03-31,VIG,0.0
2021-03-31,VO,0.087528
2021-03-31,VTHR,0.0
2021-03-31,DGRO,0.0
2021-03-31,VB,0.063133
2021-03-31,XLV,0.0
2021-03-31,EQWL,0.0
2021-03-31,DGRW,0.0
2021-03-31,SPYV,0.0
2021-03-31,VHT,0.0
2021-03-31,USMV,0.0
2021-03-31,SPSM,0.21452
2021-03-31,VYM,0.0
2021-03-31,XLP,0.0
2021-03-31,IWX,0.0
2021-03-31,SCHF,0.0
2021-03-31,QYLD,0.0
2021-03-31,PTLC,0.0
2021-03-31,SPYD,0.151874
2021-03-31,FNDF,0.029736
2021-06-30,VGT,0.4
2021-06-30,VUG,0.004227
2021-06-30,IMCG,0.0
2021-06-30,FCOM,0.0
2021-06-30,SCHD,0.0
2021-06-30,SCHX,0.0
2021-06-30,VOT,0.0
2021-06-30,ILCG,0.040989
2021-06-30,VIG,0.0
2021-06-30,VO,0.0
2021-06-30,VTHR,0.0
2021-06-30,DGRO,0.0
2021-06-30,XLV,0.0
2021-06-30,VT,0.0
2021-06-30,EQWL,0.0
2021-06-30,DGRW,0.0
2021-06-30,SPYV,0.0
2021-06-30,USMV,0.0
2021-06-30,XLP,0.0
2021-06-30,VB,0.0
2021-06-30,FHLC,0.0
2021-06-30,VYM,0.0
2021-06-30,SCHF,0.0
2021-06-30,SPSM,0.112405
2021-06-30,SPMD,0.288119
2021-06-30,VOE,0.025662
2021-06-30,PTLC,0.0
2021-06-30,SCHC,0.0
2021-06-30,FNDF,0.008774
2021-06-30,QYLD,0.0
2021-06-30,SPYD,0.119825
2021-09-30,XLK,0.4
2021-09-30,VUG,0.0
2021-09-30,IMCG,0.0
2021-09-30,ILCG,0.027095
2021-09-30,VOT,0.0
2021-09-30,SCHX,0.0
2021-09-30,SCHD,0.0
2021-09-30,FCOM,0.0
2021-09-30,VO,0.0
2021-09-30,VIG,0.0
2021-09-30,VTHR,0.0
2021-09-30,DGRO,0.0
2021-09-30,VT,0.0
2021-09-30,EQWL,0.0
2021-09-30,USMV,0.0
2021-09-30,SPYV,0.0
2021-09-30,VB,0.0
2021-09-30,XLP,0.0
2021-09-30,XLV,0.0
2021-09-30,IJH,0.378527
2021-09-30,DGRW,0.0
2021-09-30,SCHF,0.0
2021-09-30,SPSM,0.083525
2021-09-30,VOE,0.0
2021-09-30,SCHC,0.0
2021-09-30,PTLC,0.0
2021-09-30,FNDF,0.022998
2021-09-30,QYLD,0.0
2021-09-30,SPYD,0.087855
2021-12-31,XLK,0.4
2021-12-31,QQQ,0.0
2021-12-31,VUG,0.0
2021-12-31,SPY,0.0
2021-12-31,IMCG,0.0
2021-12-31,ILCG,0.0
2021-12-31,VOT,0.0
2021-12-31,VO,0.0
2021-12-31,SCHD,0.0
2021-12-31,VIG,0.0
2021-12-31,SPHQ,0.0
2021-12-31,VTHR,0.0
2021-12-31,DGRO,0.0
2021-12-31,DGRW,0.0
2021-12-31,VB,0.0
2021-12-31,EQWL,0.0
2021-12-31,SPYV,0.0
2021-12-31,SPSM,0.212184
2021-12-31,XLV,0.0
2021-12-31,VYM,0.0
2021-12-31,USMV,0.0
2021-12-31,SPMD,0.323214
2021-12-31,XLP,0.0
2021-12-31,SCHF,0.0
2021-12-31,SCHC,0.0
2021-12-31,PTLC,0.0
2021-12-31,QYLD,0.0
2021-12-31,FNDF,0.0
2021-12-31,SPYD,0.064601
2022-03-31,XLK,0.4
2022-03-31,SCHG,0.01599
2022-03-31,SPY,0.0
2022-03-31,SCHD,0.0
2022-03-31,IUSG,0.0
2022-03-31,ILCG,0.0
2022-03-31,VIG,0.0
2022-03-31,VO,0.0
2022-03-31,VTHR,0.0
2022-03-31,DGRO,0.0
2022-03-31,XLV,0.0
2022-03-31,VTV,0.0
2022-03-31,DGRW,0.0
2022-03-31,EQWL,0.0
2022-03-31,XLP,0.0
2022-03-31,VOE,0.0
2022-03-31,VHT,0.0
2022-03-31,USMV,0.0
2022-03-31,VB,0.074305
2022-03-31,SPMD,0.379507
2022-03-31,SPSM,0.054446
2022-03-31,SCHF,0.0
2022-03-31,IXJ,0.0
2022-03-31,PTLC,0.0
2022-03-31,SPYD,0.075752
2022-03-31,FNDF,0.0
2022-03-31,QYLD,0.0
2022-03-31,SCHC,0.0
2022-06-30,XLK,0.4
2022-06-30,SCHD,0.0
2022-06-30,XLV,0.0
2022-06-30,SPY,0.0
2022-06-30,SCHG,0.038625
2022-06-30,DGRW,0.0
2022-06-30,DGRO,0.0
2022-06-30,VIG,0.0
2022-06-30,XLP,0.0
2022-06-30,VTV,0.0
2022-06-30,VHT,0.0
2022-06-30,EQWL,0.0
2022-06-30,VO,0.0
2022-06-30,IXJ,0.0
2022-06-30,USMV,0.0
2022-06-30,IJH,0.393203
2022-06-30,VOE,0.0
2022-06-30,PTLC,0.0
2022-06-30,SPSM,0.0
2022-06-30,SPYD,0.067572
2022-06-30,VB,0.048493
2022-06-30,SCHF,0.0
2022-06-30,FNDF,0.020324
2022-06-30,XYLD,0.0
2022-06-30,SCHE,0.031783
2022-06-30,QYLD,0.0
2022-06-30,SCHC,0.0
2022-09-30,XLK,0.378487
2022-09-30,XLV,0.0
2022-09-30,SCHD,0.0
2022-09-30,SPY,0.0
2022-09-30,SCHG,0.065028
2022-09-30,VHT,0.0
2022-09-30,DGRW,0.0
2022-09-30,VTV,0.0
2022-09-30,DGRO,0.0
2022-09-30,VIG,0.0
2022-09-30,PTLC,0.0
2022-09-30,VTHR,0.0
2022-09-30,VO,0.0
2022-09-30,EQWL,0.0
2022-09-30,IJH,0.3722
2022-09-30,XLP,0.0
2022-09-30,IXJ,0.0
2022-09-30,SPSM,0.0
2022-09-30,VB,0.060195
2022-09-30,VOE,0.0
2022-09-30,USMV,0.0
2022-09-30,SPYD,0.055199
2022-09-30,SCHF,0.0
2022-09-30,FNDF,0.062333
2022-09-30,SCHE,0.006559
2022-09-30,XYLD,0.0
2022-09-30,QYLD,0.0
2023-01-03,SCHD,0.0
2023-01-03,XLV,0.0
2023-01-03,VIG,0.0
2023-01-03,VYM,0.0
2023-01-03,DGRW,0.0
2023-01-03,DGRO,0.0
2023-01-03,XLP,0.0
2023-01-03,VHT,0.0
2023-01-03,SPY,0.0
2023-01-03,RWL,0.0
2023-01-03,EQWL,0.0
2023-01-03,IJH,0.4
2023-01-03,IUSV,0.0
2023-01-03,VO,0.0
2023-01-03,VOE,0.0
2023-01-03,IXJ,0.0
2023-01-03,SPYG,0.251104
2023-01-03,USMV,0.0
2023-01-03,SPSM,0.04575
2023-01-03,VT,0.0
2023-01-03,VB,0.080924
2023-01-03,SPYD,0.017971
2023-01-03,PTLC,0.0
2023-01-03,FNDF,0.0
2023-01-03,SCHF,0.0
2023-01-03,ILCG,0.204252
2023-01-03,XYLD,0.0
2023-01-03,SCHC,0.0
2023-01-03,FNDC,0.0
2023-01-03,QYLD,0.0
2023-03-31,XLE,0.0
2023-03-31,SCHD,0.0
2023-03-31,FNDX,0.0
2023-03-31,IJH,0.0
2023-03-31,VBR,0.0
2023-03-31,VTV,0.0
2023-03-31,SPYV,0.0
2023-03-31,IJR,0.2
2023-03-31,SPY,0.0
2023-03-31,VOE,0.0
2023-03-31,VO,0.0
2023-03-31,SPYD,0.0
2023-03-31,DGRO,0.0
2023-03-31,RWL,0.0
2023-03-31,VB,0.4
2023-03-31,DGRW,0.0
2023-03-31,VIG,0.0
2023-03-31,SDY,0.0
2023-03-31,HDV,0.0
2023-03-31,FDL,0.0
2023-03-31,DLN,0.0
2023-03-31,SCHF,0.0
2023-03-31,USMV,0.0
2023-03-31,SCHG,0.4
2023-03-31,XLV,0.0
2023-03-31,FVD,0.0
2023-03-31,SPYG,0.0
2023-03-31,XLP,0.0
2023-03-31,SPLV,0.0
2023-03-31,PTLC,0.0
2023-03-31,XYLD,0.0
2023-06-30,XLE,0.0
2023-06-30,SPYV,0.0
2023-06-30,SCHD,0.0
2023-06-30,VTV,0.0
2023-06-30,VBR,0.0
2023-06-30,IJH,0.0
2023-06-30,RWL,0.0
2023-06-30,IWD,0.0
2023-06-30,VOE,0.0
2023-06-30,VOO,0.0
2023-06-30,DGRW,0.0
2023-06-30,DGRO,0.0
2023-06-30,VIG,0.0
2023-06-30,SPYD,0.0
2023-06-30,SPSM,0.0
2023-06-30,VO,0.0
2023-06-30,DLN,0.0
2023-06-30,IWX,0.0
2023-06-30,PTLC,0.0
2023-06-30,SDY,0.0
2023-06-30,FDL,0.0
2023-06-30,HDV,0.0
2023-06-30,VB,0.281752
2023-06-30,SCHG,0.4
2023-06-30,SCHF,0.0
2023-06-30,XLV,0.0
2023-06-30,USMV,0.0
2023-06-30,FVD,0.0
2023-06-30,SPLV,0.0
2023-06-30,XLP,0.0
2023-06-30,EMLP,0.0
2023-06-30,SPYG,0.318248
2023-06-30,XYLD,0.0
2023-10-02,XLE,0.0
2023-10-02,VTV,0.0
2023-10-02,SPYV,0.0
2023-10-02,SCHD,0.0
2023-10-02,IWD,0.0
2023-10-02,SPY,0.0
2023-10-02,RWL,0.0
2023-10-02,VBR,0.02566
2023-10-02,IJH,0.0
2023-10-02,DGRO,0.0
2023-10-02,HDV,0.0
2023-10-02,SPYD,0.0
2023-10-02,VOE,0.0
2023-10-02,DGRW,0.0
2023-10-02,VIG,0.0
2023-10-02,DLN,0.0
2023-10-02,IWX,0.0
2023-10-02,SDY,0.0
2023-10-02,VO,0.0
2023-10-02,USMV,0.0
2023-10-02,FDL,0.0
2023-10-02,SPSM,0.0
2023-10-02,XLV,0.0
2023-10-02,PTLC,0.0
2023-10-02,SCHF,0.0
2023-10-02,VB,0.4
2023-10-02,SPLV,0.0
2023-10-02,EMLP,0.0
2023-10-02,FVD,0.0
2023-10-02,XLP,0.0
2023-10-02,SCHG,0.4
2023-10-02,SPYG,0.17434
2023-10-02,XYLD,0.0
2024-01-02,SPYV,0.0
2024-01-02,RWL,0.0
2024-01-02,VTV,0.0
2024-01-02,EMLP,0.0
2024-01-02,DGRW,0.0
2024-01-02,SCHD,0.0
2024-01-02,SPYD,0.0
2024-01-02,FDL,0.0
2024-01-02,DVY,0.0
2024-01-02,IVV,0.0
2024-01-02,VBR,0.0
2024-01-02,IWD,0.0
2024-01-02,DLN,0.0
2024-01-02,VOE,0.0
2024-01-02,HDV,0.0
2024-01-02,DGRO,0.0
2024-01-02,PTLC,0.0
2024-01-02,VIG,0.0
2024-01-02,IWX,0.0
2024-01-02,IJH,0.01548
2024-01-02,SDY,0.0
2024-01-02,XLV,0.0
2024-01-02,SCHG,0.4
2024-01-02,USMV,0.0
2024-01-02,FVD,0.0
2024-01-02,SPSM,0.0
2024-01-02,VO,0.0
2024-01-02,SPLV,0.0
2024-01-02,XLP,0.0
2024-01-02,SPYG,0.061866
2024-01-02,SCHM,0.0
2024-01-02,SCHF,0.202542
2024-01-02,XYLD,0.0
2024-01-02,SCHA,0.320112
2024-04-01,SPYV,0.0
2024-04-01,DGRW,0.0
2024-04-01,VOO,0.0
2024-04-01,RWL,0.0
2024-04-01,SCHG,0.4
2024-04-01,VTV,0.0
2024-04-01,PTLC,0.0
2024-04-01,EMLP,0.0
2024-04-01,DLN,0.0
2024-04-01,VIG,0.0
2024-04-01,XLV,0.0
2024-04-01,FDL,0.0
2024-04-01,HDV,0.0
2024-04-01,USMV,0.0
2024-04-01,SPYG,0.060519
2024-04-01,IWD,0.0
2024-04-01,SCHD,0.0
2024-04-01,IWX,0.0
2024-04-01,VOE,0.0
2024-04-01,IJH,0.125
2024-04-01,VBR,0.072796
2024-04-01,SPLV,0.0
2024-04-01,XLP,0.0
2024-04-01,SDY,0.0
2024-04-01,VO,0.0
2024-04-01,DVY,0.0
2024-04-01,SPYD,0.0
2024-04-01,FHLC,0.0
2024-04-01,FVD,0.0
2024-04-01,SCHF,0.184648
2024-04-01,XYLD,0.0
2024-04-01,SCHM,0.157038
2024-04-01,SPSM,0.0
2024-07-01,DGRW,0.0
2024-07-01,VOO,0.0
2024-07-01,SPYV,0.0
2024-07-01,SCHG,0.4
2024-07-01,PTLC,0.0
2024-07-01,VTV,0.0
2024-07-01,RWL,0.0
2024-07-01,DLN,0.0
2024-07-01,EMLP,0.0
2024-07-01,VIG,0.0
2024-07-01,HDV,0.0
2024-07-01,SPYG,0.052875
2024-07-01,FDL,0.0
2024-07-01,DGRO,0.0
2024-07-01,USMV,0.0
2024-07-01,IWD,0.0
2024-07-01,SCHD,0.0
2024-07-01,XLV,0.0
2024-07-01,IWX,0.0
2024-07-01,XLP,0.0
2024-07-01,IJH,0.106888
2024-07-01,VOE,0.0
2024-07-01,SPYD,0.0
2024-07-01,SPLV,0.0
2024-07-01,DVY,0.0
2024-07-01,SDY,0.0
2024-07-01,VBR,0.041867
2024-07-01,SCHF,0.182336
2024-07-01,VO,0.0
2024-07-01,XYLD,0.0
2024-07-01,FVD,0.0
2024-07-01,SCHM,0.216034
2024-07-01,SPSM,0.0
2024-09-30,SPYV,0.0
2024-09-30,DGRW,0.0
2024-09-30,EMLP,0.0
2024-09-30,VTV,0.0
2024-09-30,VOO,0.0
2024-09-30,FDL,0.0
2024-09-30,HDV,0.0
2024-09-30,DLN,0.0
2024-09-30,RWL,0.0
2024-09-30,VIG,0.0
2024-09-30,PTLC,0.0
2024-09-30,DGRO,0.0
2024-09-30,SCHG,0.4
2024-09-30,USMV,0.0
2024-09-30,IWD,0.0
2024-09-30,SCHD,0.0
2024-09-30,SPYD,0.0
2024-09-30,IWX,0.0
2024-09-30,SDY,0.0
2024-09-30,VOE,0.0
2024-09-30,DVY,0.0
2024-09-30,XLP,0.0
2024-09-30,SPYG,0.070156
2024-09-30,IJH,0.0
2024-09-30,VBR,0.0
2024-09-30,XLV,0.0
2024-09-30,SPLV,0.0
2024-09-30,FVD,0.0
2024-09-30,VO,0.0
2024-09-30,SCHF,0.238951
2024-09-30,SCHM,0.0
2024-09-30,XYLD,0.0
2024-09-30,SPSM,0.0
2024-09-30,SCHA,0.290893
2024-12-31,EMLP,0.0
2024-12-31,SPYV,0.0
2024-12-31,VOO,0.0
2024-12-31,VTV,0.0
2024-12-31,SCHG,0.4
2024-12-31,DGRW,0.0
2024-12-31,RWL,0.0
2024-12-31,PTLC,0.0
2024-12-31,HDV,0.0
2024-12-31,DLN,0.0
2024-12-31,FDL,0.0
2024-12-31,VIG,0.0
2024-12-31,IWD,0.0
2024-12-31,SCHD,0.0
2024-12-31,IWX,0.0
2024-12-31,USMV,0.0
2024-12-31,SPYD,0.0
2024-12-31,IJH,0.0
2024-12-31,VBR,0.0
2024-12-31,SPYG,0.077911
2024-12-31,DVY,0.0
2024-12-31,VOE,0.0
2024-12-31,VO,0.0
2024-12-31,SDY,0.0
2024-12-31,XYLD,0.0
2024-12-31,XLP,0.0
2024-12-31,SPLV,0.0
2024-12-31,SCHF,0.234278
2024-12-31,FVD,0.0
2024-12-31,SPSM,0.0
2024-12-31,SCHA,0.287811
2024-12-31,XLV,0.0
2025-03-31,EMLP,0.0
2025-03-31,SPYV,0.0
2025-03-31,DGRW,0.0
2025-03-31,VOO,0.0
2025-03-31,VTV,0.0
2025-03-31,PTLC,0.0
2025-03-31,SCHG,0.4
2025-03-31,USMV,0.0
2025-03-31,VIG,0.0
2025-03-31,DLN,0.0
2025-03-31,DIA,0.0
2025-03-31,FDL,0.0
2025-03-31,RWL,0.0
2025-03-31,DGRO,0.0
2025-03-31,HDV,0.0
2025-03-31,IWX,0.0
2025-03-31,SCHD,0.0
2025-03-31,IWD,0.0
2025-03-31,SCHF,0.182019
2025-03-31,SPYG,0.121436
2025-03-31,SPLV,0.0
2025-03-31,VO,0.0
2025-03-31,IJH,0.171328
2025-03-31,FTCS,0.0
2025-03-31,VOE,0.0
2025-03-31,XLP,0.0
2025-03-31,SDY,0.0
2025-03-31,SPYD,0.0
2025-03-31,VDC,0.0
2025-03-31,VBR,0.0
2025-03-31,XLV,0.0
2025-03-31,FVD,0.0
2025-03-31,XYLD,0.0
2025-03-31,SPSM,0.125217
2025-06-30,SCHG,0.4
2025-06-30,VOO,0.0
2025-06-30,SPYG,0.062514
2025-06-30,VT,0.0
2025-06-30,SCHF,0.16307
2025-06-30,FNDF,0.0
2025-06-30,SPYV,0.0
2025-06-30,VIG,0.0
2025-06-30,VTV,0.0
2025-06-30,VO,0.0
2025-06-30,VOT,0.178749
2025-06-30,RWL,0.0
2025-06-30,DGRO,0.0
2025-06-30,DLN,0.0
2025-06-30,MLPA,0.0
2025-06-30,USMV,0.0
2025-06-30,VONV,0.0
2025-06-30,IWX,0.0
2025-06-30,IJH,0.023884
2025-06-30,EMLP,0.0
2025-06-30,VOE,0.0
2025-06-30,SCHD,0.0
2025-06-30,HDV,0.0
2025-06-30,FTCS,0.0
2025-06-30,PTLC,0.0
2025-06-30,SPLV,0.0
2025-06-30,SDY,0.0
2025-06-30,XLP,0.0
2025-06-30,SPYD,0.0
2025-06-30,SPSM,0.171783
2025-06-30,FVD,0.0
2025-06-30,VDC,0.0
2025-06-30,XYLD,0.0
2025-06-30,XLV,0.0
2025-09-30,SCHG,0.4
2025-09-30,SPMO,0.0
2025-09-30,VT,0.0
2025-09-30,IVV,0.0
2025-09-30,SPYG,0.068753
2025-09-30,SCHF,0.0
2025-09-30,FCOM,0.0
2025-09-30,VTV,0.0
2025-09-30,SPYV,0.0
2025-09-30,VO,0.0
2025-09-30,SCHC,0.081266
2025-09-30,VIG,0.0
2025-09-30,DGRO,0.0
2025-09-30,USMV,0.0
2025-09-30,FNDC,0.0
2025-09-30,VONV,0.0
2025-09-30,VXF,0.4
2025-09-30,IWX,0.0
2025-09-30,VOE,0.0
2025-09-30,IJH,0.0
2025-09-30,VBR,0.0
2025-09-30,SCHD,0.0
2025-09-30,EMLP,0.0
2025-09-30,SCHA,0.049981
2025-09-30,HDV,0.0
2025-09-30,SPYD,0.0
2025-09-30,SPLV,0.0
2025-09-30,SPSM,0.0
2025-09-30,FVD,0.0
2025-09-30,XYLD,0.0
2025-09-30,VDC,0.0
2025-09-30,MLPA,0.0
2025-09-30,XLP,0.0
2025-09-30,XLV,0.0
2025-12-31,SCHG,0.4
2025-12-31,FCOM,0.0
2025-12-31,IUSG,0.153206
2025-12-31,SCHB,0.0
2025-12-31,MGC,0.0
2025-12-31,SPMO,0.0
2025-12-31,FNDF,0.0
2025-12-31,VT,0.0
2025-12-31,SCHF,0.0
2025-12-31,SPHQ,0.0
2025-12-31,VTV,0.0
2025-12-31,IUSV,0.0
2025-12-31,VYM,0.0
2025-12-31,VO,0.0
2025-12-31,DGRO,0.0
2025-12-31,VIG,0.0
2025-12-31,VONV,0.0
2025-12-31,SCHC,0.012316
2025-12-31,IWX,0.0
2025-12-31,VB,0.4
2025-12-31,USMV,0.0
2025-12-31,FNDC,0.0
2025-12-31,VOE,0.0
2025-12-31,EMLP,0.0
2025-12-31,SCHD,0.0
2025-12-31,HDV,0.0
2025-12-31,XYLD,0.0
2025-12-31,SPMD,0.0
2025-12-31,FVD,0.0
2025-12-31,SPSM,0.034477
2025-12-31,SPYD,0.0
2025-12-31,SPLV,0.0
2025-12-31,XLP,0.0
2026-03-31,SPMO,0.0
2026-03-31,SCHG,0.4
2026-03-31,SCHB,0.0
2026-03-31,IUSG,0.168628
2026-03-31,EMLP,0.0
2026-03-31,FCOM,0.0
2026-03-31,SCHF,0.022705
2026-03-31,VTV,0.0
2026-03-31,VT,0.0
2026-03-31,VYM,0.0
2026-03-31,MGC,0.0
2026-03-31,IWX,0.0
2026-03-31,SCHV,0.0
2026-03-31,VONV,0.0
2026-03-31,IUSV,0.0
2026-03-31,DGRO,0.0
2026-03-31,FDL,0.0
2026-03-31,VIG,0.0
2026-03-31,SCHC,0.0
2026-03-31,SCHD,0.0
2026-03-31,HDV,0.0
2026-03-31,XLF,0.0
2026-03-31,USMV,0.0
2026-03-31,VOE,0.0
2026-03-31,VO,0.0
2026-03-31,MLPA,0.0
2026-03-31,VB,0.4
2026-03-31,IJH,0.0
2026-03-31,SPYD,0.0
2026-03-31,FVD,0.0
2026-03-31,SPSM,0.008667
2026-03-31,SPLV,0.0
2026-03-31,XYLD,0.0
2026-03-31,XLP,0.0
